Id;Nombre;Apellido;Documento;IdTipoDocumento;Celular;IdGenero;IdEstadoCivil;Correo;IdProvincia;SucursalPreferido
4812;Julieta ;Reyes ;40287833255;1;8295235108;2;2;JulietaReyes@gmail.com;21;1
4813;María ;Pereyra Betances;40291279116;1;8493406051;2;4;MaríaPereyraBetances@gmail.com;20;14
4814;Ignacio ;Custodio Mendoza;40240437968;1;8499675320;1;6;IgnacioCustodioMendoza@gmail.com;6;6
4815;Aitana Lola;Mejia Marmolejos;40217420569;1;8298156010;2;2;AitanaLolaMejiaMarmolejos@gmail.com;14;14
4816;Maximiliano ;Canela Paniagua;40297305715;1;8292121719;1;3;MaximilianoCanelaPaniagua@gmail.com;3;1
4817;Regina ;Robles Custodio;40276108245;1;8296636616;2;6;ReginaRoblesCustodio@gmail.com;19;2
4818;Alejandro Vicente;Santiago Lopez;40283639010;1;8292537635;1;1;AlejandroVicenteSantiagoLopez@gmail.com;24;9
4819;Rodrigo ;Acevedo ;40256696986;1;8293324750;1;2;RodrigoAcevedo@gmail.com;12;10
4820;Claudia ;Melendez Vicioso;40277228591;1;8497571134;2;4;ClaudiaMelendezVicioso@gmail.com;2;4
4821;Nicolás ;Feliz Batista;40299141488;1;8293190749;1;3;NicolásFelizBatista@gmail.com;22;2
4822;Carolina Ariadna;Miranda ;62645621192;2;8499556349;2;5;CarolinaAriadnaMiranda@gmail.com;13;4
4823;David ;Franco Roman;62667587306;2;8292497008;1;5;DavidFrancoRoman@gmail.com;31;1
4824;Alicia Josefa;Volquez Rodriguez;40276295007;1;8499990189;2;1;AliciaJosefaVolquezRodriguez@gmail.com;19;11
4825;Natalia ;Flores ;40273585543;1;8294789322;2;5;NataliaFlores@gmail.com;19;12
4826;Leonardo Adrián;Toribio Mejia;40261235369;1;8493897282;1;1;LeonardoAdriánToribioMejia@gmail.com;26;11
4827;Lorenzo Simón;Duarte Encarnacion;40281318040;1;8491913302;1;3;LorenzoSimónDuarteEncarnacion@gmail.com;16;7
4828;Josué ;Matias Leon;40238661121;1;8496709679;1;6;JosuéMatiasLeon@gmail.com;8;8
4829;Aarón ;Figuereo Vallejo;40258290812;1;8297270441;1;4;AarónFiguereoVallejo@gmail.com;31;13
4830;Isabella ;Pichardo Estrella;40246404885;1;8296637391;2;1;IsabellaPichardoEstrella@gmail.com;24;15
4831;Bianca Samantha;Padilla ;40216444587;1;8497256993;2;2;BiancaSamanthaPadilla@gmail.com;14;12
4832;Isaac ;Rosa Maldonado;40261470274;1;8499447143;1;5;IsaacRosaMaldonado@gmail.com;1;9
4833;Kevin Marcos;Ortiz ;40241520942;1;8297703424;1;1;KevinMarcosOrtiz@gmail.com;18;13
4834;Lucía ;Quezada Cordero;40296639460;1;8496069192;2;6;LucíaQuezadaCordero@gmail.com;12;8
4835;Emmanuel Enzo;Grullon ;40261682563;1;8491088114;1;6;EmmanuelEnzoGrullon@gmail.com;20;5
4836;Liam Diego;Lantigua ;40267156211;1;8291720375;1;2;LiamDiegoLantigua@gmail.com;12;13
4837;Bruno ;Bido ;62684210111;2;8498701744;1;4;BrunoBido@gmail.com;5;2
4838;Amanda Paula;Familia Cuello;40219195143;1;8499941645;2;5;AmandaPaulaFamiliaCuello@gmail.com;28;12
4839;Samue Francisco;Herrera Brea;40258080982;1;8298622331;1;5;SamueFranciscoHerreraBrea@gmail.com;5;5
4840;Diego ;Estrella Roque;40277266649;1;8492184888;1;3;DiegoEstrellaRoque@gmail.com;16;9
4841;Manuel ;Estrella ;40270535648;1;8493574581;1;2;ManuelEstrella@gmail.com;23;11
4842;Marc ;Beriguete Ramirez;40227800441;1;8293751570;1;1;MarcBerigueteRamirez@gmail.com;15;13
4843;Kevin ;Roque Gil;40291487074;1;8492474237;1;6;KevinRoqueGil@gmail.com;26;3
4844;Miranda Juliana;Maldonado Paredes;62658702944;2;8495688263;2;3;MirandaJulianaMaldonadoParedes@gmail.com;4;7
4845;Dante Francisco;Disla Infante;40243312211;1;8297011430;1;3;DanteFranciscoDislaInfante@gmail.com;6;10
4846;Elena ;Bencosme ;40291944706;1;8494788459;2;6;ElenaBencosme@gmail.com;22;15
4847;Gabriel ;Rojas ;40249971428;1;8291648049;1;4;GabrielRojas@gmail.com;30;14
4848;Elizabeth ;Baez Estrella;40280551010;1;8294014065;2;6;ElizabethBaezEstrella@gmail.com;8;4
4849;Andrés Eduardo;Rosa Araujo;40241820888;1;8498664187;1;5;AndrésEduardoRosaAraujo@gmail.com;27;5
4850;Vicente Gabriel;Correa ;40277805721;1;8294050508;1;5;VicenteGabrielCorrea@gmail.com;32;2
4851;Gabriel Alan;Abad Nolasco;40249326401;1;8298624366;1;2;GabrielAlanAbadNolasco@gmail.com;15;13
4852;Elena ;Almanzar Ferreras;40228024909;1;8297422279;2;3;ElenaAlmanzarFerreras@gmail.com;10;3
4853;Manuel Francisco;Santana Marmolejos;62615341759;2;8496186548;1;6;ManuelFranciscoSantanaMarmolejos@gmail.com;12;14
4854;Javier ;Suriel Bido;40228190804;1;8294482324;1;2;JavierSurielBido@gmail.com;26;5
4855;Aarón ;Carmona ;40266025668;1;8298333648;1;6;AarónCarmona@gmail.com;15;3
4856;Fernanda Amelia;Navarro ;40225296939;1;8298268847;2;2;FernandaAmeliaNavarro@gmail.com;31;12
4857;Adrián Ciro;Alvarez Mella;40212419424;1;8497357274;1;3;AdriánCiroAlvarezMella@gmail.com;2;5
4858;León Ethan;Salcedo ;40293096711;1;8294920736;1;3;LeónEthanSalcedo@gmail.com;10;11
4859;Felipe Liam;Castro Benitez;40238081607;1;8498913519;1;5;FelipeLiamCastroBenitez@gmail.com;32;5
4860;Carmen ;Infante Hernandez;40280591343;1;8298401666;2;2;CarmenInfanteHernandez@gmail.com;21;7
4861;Luca ;Canela ;40218219880;1;8495905653;1;1;LucaCanela@gmail.com;22;13
4862;Ivanna ;Cabrera Salazar;40225002830;1;8495281946;2;4;IvannaCabreraSalazar@gmail.com;12;3
4863;Guadalupe Renata;Valera Jaquez;40277778606;1;8496967308;2;5;GuadalupeRenataValeraJaquez@gmail.com;13;10
4864;Alejandra ;Contreras Guerrero;40247857235;1;8492189059;2;1;AlejandraContrerasGuerrero@gmail.com;20;12
4865;Mariangel Danna;Matos Ventura;40212397092;1;8294913583;2;1;MariangelDannaMatosVentura@gmail.com;12;5
4866;Emiliano ;Mora ;40242850475;1;8494272753;1;1;EmilianoMora@gmail.com;28;9
4867;Rafaela Ainhoa;Pea ;62693402484;2;8291473720;2;6;RafaelaAinhoaPea@gmail.com;28;9
4868;Salvador ;Matos ;40220828568;1;8495846672;1;1;SalvadorMatos@gmail.com;13;8
4869;Eva ;Dominguez Vicioso;40271808735;1;8295871079;2;2;EvaDominguezVicioso@gmail.com;21;6
4870;Oliver Julián;Concepcion ;40211447322;1;8291452042;1;4;OliverJuliánConcepcion@gmail.com;14;10
4871;Mateo ;Holguin Reinoso;40289003289;1;8497001236;1;2;MateoHolguinReinoso@gmail.com;15;15
4872;María Zoe;Morillo Ureña;40240452256;1;8298011163;2;5;MaríaZoeMorilloUreña@gmail.com;24;15
4873;Alexander ;Liranzo ;40268977571;1;8496255871;1;3;AlexanderLiranzo@gmail.com;21;10
4874;Sergio ;Segura ;40242023111;1;8293803506;1;1;SergioSegura@gmail.com;14;10
4875;Guadalupe Emily;Vega ;40290387736;1;8499166884;2;1;GuadalupeEmilyVega@gmail.com;12;5
4876;Enzo Alonso;Vargas Carrasco;40287022559;1;8494504264;1;1;EnzoAlonsoVargasCarrasco@gmail.com;9;6
4877;Samue Dante;Marte ;40225627131;1;8292361997;1;2;SamueDanteMarte@gmail.com;27;11
4878;Iker ;Melendez ;40259826494;1;8295067199;1;2;IkerMelendez@gmail.com;15;4
4879;Alma ;Veras ;40230861868;1;8491561566;2;4;AlmaVeras@gmail.com;11;6
4880;Álvaro Ignacio;Nova ;40261773516;1;8494707538;1;2;ÁlvaroIgnacioNova@gmail.com;1;14
4881;Pedro ;Gomez Cuello;40270716678;1;8297287260;1;3;PedroGomezCuello@gmail.com;24;10
4882;Carlos Rodrigo;Hidalgo ;40229609230;1;8497946865;1;5;CarlosRodrigoHidalgo@gmail.com;28;11
4883;Maximiliano ;Payano ;40254805664;1;8291911841;1;5;MaximilianoPayano@gmail.com;30;2
4884;Antonella ;Santiago ;40265650310;1;8496295313;2;5;AntonellaSantiago@gmail.com;1;11
4885;Ximena ;Delgado ;40257025871;1;8496174481;2;2;XimenaDelgado@gmail.com;17;11
4886;Julián ;Ovalles Guerrero;40276011594;1;8498778090;1;5;JuliánOvallesGuerrero@gmail.com;21;7
4887;Felipe ;Luna Alvarado;40248962913;1;8494211166;1;4;FelipeLunaAlvarado@gmail.com;17;15
4888;Alejandra ;Figueroa Campusano;40281332886;1;8493372909;2;6;AlejandraFigueroaCampusano@gmail.com;16;5
4889;Julia María;Lluberes ;40249926647;1;8296738597;2;2;JuliaMaríaLluberes@gmail.com;21;13
4890;Adriana Miranda;Balbuena Ulloa;40264995131;1;8298269551;2;1;AdrianaMirandaBalbuenaUlloa@gmail.com;17;7
4891;Franco Emmanuel;Tolentino Robles;40240179897;1;8494044209;1;4;FrancoEmmanuelTolentinoRobles@gmail.com;2;8
4892;Aitana ;Torres ;40230825081;1;8491865075;2;2;AitanaTorres@gmail.com;18;3
4893;Ian ;Valerio ;40216801750;1;8295106503;1;6;IanValerio@gmail.com;21;13
4894;Brianna ;Ovalle Nuez;40277904491;1;8298105638;2;2;BriannaOvalleNuez@gmail.com;20;14
4895;Guadalupe ;Mata ;40222795148;1;8291436063;2;5;GuadalupeMata@gmail.com;2;14
4896;Alicia ;Jimenez ;40226722364;1;8291034443;2;3;AliciaJimenez@gmail.com;15;1
4897;Antonio ;Andujar ;40243702919;1;8295039063;1;6;AntonioAndujar@gmail.com;21;13
4898;Jorge ;Guerrero Muñoz;40212016593;1;8298559272;1;2;JorgeGuerreroMuñoz@gmail.com;5;14
4899;Allison Irene;Vizcaino Duran;40276589744;1;8291096063;2;4;AllisonIreneVizcainoDuran@gmail.com;29;7
4900;Victoria Nicole;Ruiz Adames;40218503672;1;8497886818;2;3;VictoriaNicoleRuizAdames@gmail.com;3;14
4901;Kevin ;Montilla Colon;40284811417;1;8492792973;1;6;KevinMontillaColon@gmail.com;25;8
4902;Alan ;Ozuna Beltre;40218182065;1;8492871361;1;3;AlanOzunaBeltre@gmail.com;26;3
4903;Agustín Dylan;Cuello ;40247860645;1;8492272219;1;6;AgustínDylanCuello@gmail.com;23;9
4904;Miranda ;Duran ;40291445952;1;8297740473;2;3;MirandaDuran@gmail.com;29;2
4905;Santino Cristóbal;Zabala ;40296762066;1;8294128346;1;4;SantinoCristóbalZabala@gmail.com;4;10
4906;Antonio Thiago;Lugo ;40262190061;1;8298542940;1;6;AntonioThiagoLugo@gmail.com;23;6
4907;Matilda Natalia;Matos Lora;40273276768;1;8492033547;2;3;MatildaNataliaMatosLora@gmail.com;26;6
4908;Paula Francesca;Araujo Jimenez;40243462902;1;8294665324;2;5;PaulaFrancescaAraujoJimenez@gmail.com;23;2
4909;Ashley Antonia;Bello ;40216438361;1;8492150131;2;3;AshleyAntoniaBello@gmail.com;27;8
4910;Alonso Damián;Gutierrez Tapia;40284288662;1;8491141594;1;5;AlonsoDamiánGutierrezTapia@gmail.com;9;1
4911;Marcos Damián;Santiago Herrera;40273429870;1;8299383299;1;1;MarcosDamiánSantiagoHerrera@gmail.com;18;15
4912;Santiago ;Guerrero ;40291354226;1;8493272226;1;3;SantiagoGuerrero@gmail.com;32;10
4913;Enzo Emmanuel;Florian ;40280365741;1;8498336939;1;2;EnzoEmmanuelFlorian@gmail.com;14;11
4914;Juliana Matilda;Puello Bencosme;40223997671;1;8491930333;2;3;JulianaMatildaPuelloBencosme@gmail.com;6;8
4915;Allison Lucía;Soriano Taveras;40296212095;1;8495321632;2;6;AllisonLucíaSorianoTaveras@gmail.com;26;3
4916;Juana Carla;Cabrera ;62623774025;2;8294687599;2;5;JuanaCarlaCabrera@gmail.com;30;7
4917;Juan ;Roman Rodriguez;40278872441;1;8498137250;1;4;JuanRomanRodriguez@gmail.com;17;4
4918;Sofía Ainara;Colon ;40280597541;1;8292815255;2;4;SofíaAinaraColon@gmail.com;13;11
4919;Noah Vicente;Moquete Fortuna;40252688194;1;8291749002;1;4;NoahVicenteMoqueteFortuna@gmail.com;14;6
4920;Santiago Luca;Ventura ;40249758712;1;8499534071;1;5;SantiagoLucaVentura@gmail.com;13;8
4921;Rafael León;Ferreras ;40276121552;1;8299425212;1;4;RafaelLeónFerreras@gmail.com;3;15
4922;Aitana Veran;Brea Abad;40235713452;1;8297463162;2;6;AitanaVeranBreaAbad@gmail.com;6;12
4923;Leonardo ;Holguin Almanzar;40247263214;1;8493960184;1;6;LeonardoHolguinAlmanzar@gmail.com;9;13
4924;Fernando Andrés;Urbaez Bencosme;40227498734;1;8295123998;1;2;FernandoAndrésUrbaezBencosme@gmail.com;1;11
4925;Diego ;Alvarez Carmona;40297950233;1;8294002042;1;6;DiegoAlvarezCarmona@gmail.com;9;6
4926;Amalia ;Ruiz Disla;40234267695;1;8492934212;2;4;AmaliaRuizDisla@gmail.com;8;12
4927;Jorge Eduardo;Maldonado ;40269342686;1;8496925391;1;4;JorgeEduardoMaldonado@gmail.com;6;8
4928;Isaac ;Santana Custodio;40245018716;1;8295201953;1;2;IsaacSantanaCustodio@gmail.com;21;1
4929;Santino ;Espinosa ;40263365377;1;8498714531;1;4;SantinoEspinosa@gmail.com;23;5
4930;Adrián ;Ferreras ;40211052150;1;8497662418;1;4;AdriánFerreras@gmail.com;20;7
4931;María Miranda;Marte ;40239769270;1;8296375330;2;3;MaríaMirandaMarte@gmail.com;14;1
4932;Eric ;Aquino ;40276893058;1;8293438579;1;1;EricAquino@gmail.com;14;7
4933;Noa ;Rosário ;40229898096;1;8294852147;2;5;NoaRosário@gmail.com;3;13
4934;Olivia ;Carrasco Lluberes;62649720393;2;8492558488;2;6;OliviaCarrascoLluberes@gmail.com;22;4
4935;Olivia Claudia;Estevez Ledesma;40218005097;1;8496905324;2;5;OliviaClaudiaEstevezLedesma@gmail.com;31;15
4936;Ángel Eduardo;Payano Evangelista;40297548265;1;8292821822;1;4;ÁngelEduardoPayanoEvangelista@gmail.com;27;5
4937;Valeria ;Ruiz ;40276382802;1;8495222841;2;1;ValeriaRuiz@gmail.com;27;12
4938;Lucas Bruno;Arias Brito;40279831652;1;8496360218;1;3;LucasBrunoAriasBrito@gmail.com;7;8
4939;Emily Ainhoa;Leon ;40256363574;1;8291505449;2;6;EmilyAinhoaLeon@gmail.com;6;6
4940;Isabella ;Madera ;40272720742;1;8293715727;2;3;IsabellaMadera@gmail.com;15;2
4941;Montserrat ;Inoa Marmolejos;40235560881;1;8291198794;2;3;MontserratInoaMarmolejos@gmail.com;7;7
4942;Pablo Javier;Rosário ;40273721143;1;8492201652;1;4;PabloJavierRosário@gmail.com;30;13
4943;Rodrigo ;Segura ;40236908728;1;8293699121;1;5;RodrigoSegura@gmail.com;18;1
4944;Abigail Josefa;Batista Pereyra;40243296730;1;8292555771;2;4;AbigailJosefaBatistaPereyra@gmail.com;25;5
4945;Iker Emmanuel;Villanueva Miranda;40231175083;1;8298795679;1;1;IkerEmmanuelVillanuevaMiranda@gmail.com;19;13
4946;Catalina ;Inoa ;40250391153;1;8298614139;2;2;CatalinaInoa@gmail.com;8;13
4947;Alejandro ;Monegro ;40261797091;1;8491511389;1;3;AlejandroMonegro@gmail.com;9;6
4948;Sofía Luna;Rincon Parra;62642989389;2;8496428605;2;5;SofíaLunaRinconParra@gmail.com;29;10
4949;Derek ;Guzman ;40236998713;1;8292135991;1;5;DerekGuzman@gmail.com;29;2
4950;Adrián Carlos;Nuñez ;40266904514;1;8298941227;1;6;AdriánCarlosNuñez@gmail.com;25;10
4951;Javier Ian;Leon Pichardo;40299446942;1;8494789778;1;2;JavierIanLeonPichardo@gmail.com;13;12
4952;Aitana ;Paredes ;40248256839;1;8491243097;2;6;AitanaParedes@gmail.com;4;15
4953;Amanda ;Rivera ;40291017214;1;8292001819;2;6;AmandaRivera@gmail.com;2;12
4954;Fernanda ;Araujo Mercado;40233547186;1;8298065825;2;3;FernandaAraujoMercado@gmail.com;21;10
4955;Oliver ;Sanchez Volquez;40219073929;1;8291952315;1;4;OliverSanchezVolquez@gmail.com;24;7
4956;Fernando ;Ledesma Abreu;40214414867;1;8294977562;1;1;FernandoLedesmaAbreu@gmail.com;9;4
4957;Adriana Isabella;Payano Nuñez;40246158082;1;8297458204;2;4;AdrianaIsabellaPayanoNuñez@gmail.com;9;14
4958;Leo Agustín;Jaquez ;40231529798;1;8496765951;1;2;LeoAgustínJaquez@gmail.com;18;5
4959;Felipe ;Mojica Oviedo;40274877256;1;8492180569;1;2;FelipeMojicaOviedo@gmail.com;19;2
4960;Elisa ;Beriguete Mella;40253944305;1;8298144035;2;6;ElisaBerigueteMella@gmail.com;16;14
4961;Julián Manuel;Alvarez Ortiz;40219536113;1;8299827199;1;2;JuliánManuelAlvarezOrtiz@gmail.com;5;10
4962;Ángel ;Frias Pineda;40259303278;1;8299456855;1;2;ÁngelFriasPineda@gmail.com;19;15
4963;Santino ;Guerra Caceres;40217794111;1;8297672788;1;1;SantinoGuerraCaceres@gmail.com;21;9
4964;Josué Santiago;Melo Frias;40243836540;1;8298190421;1;1;JosuéSantiagoMeloFrias@gmail.com;21;1
4965;Elizabeth Valeria;Pujols Melendez;40257708199;1;8291290898;2;2;ElizabethValeriaPujolsMelendez@gmail.com;30;10
4966;Sara Nicole;Bencosme ;40299332675;1;8492025639;2;2;SaraNicoleBencosme@gmail.com;15;7
4967;Cristian Eduardo;Fortuna Ferreras;40216401281;1;8294517700;1;3;CristianEduardoFortunaFerreras@gmail.com;14;8
4968;Ignacio Marc;Meran ;40239927800;1;8291367009;1;2;IgnacioMarcMeran@gmail.com;9;11
4969;Claudia Allison;Duarte Abad;40286730723;1;8495111898;2;2;ClaudiaAllisonDuarteAbad@gmail.com;24;12
4970;Samantha Lucía;Madera ;40278177779;1;8491882329;2;6;SamanthaLucíaMadera@gmail.com;10;4
4971;Hugo Alonso;Valerio ;40242451303;1;8291606113;1;5;HugoAlonsoValerio@gmail.com;31;8
4972;Lucas ;Vasquez Suero;40271347751;1;8294127396;1;6;LucasVasquezSuero@gmail.com;5;8
4973;Martín Alejandro;Pimentel ;40223708147;1;8291656564;1;4;MartínAlejandroPimentel@gmail.com;17;6
4974;Aitana ;Ogando Abreu;40238736196;1;8299575594;2;3;AitanaOgandoAbreu@gmail.com;26;11
4975;Maia Emma;Paredes Balbuena;40266098954;1;8296592007;2;3;MaiaEmmaParedesBalbuena@gmail.com;17;14
4976;Veran Alma;Guerrero ;40217792045;1;8293328205;2;6;VeranAlmaGuerrero@gmail.com;24;13
4977;Laura ;Santo Mota;40249272125;1;8496153087;2;5;LauraSantoMota@gmail.com;11;9
4978;Hugo ;Castellanos ;40235871322;1;8291192597;1;3;HugoCastellanos@gmail.com;4;8
4979;Lorenzo ;Rivera Morales;40262409915;1;8295464609;1;4;LorenzoRiveraMorales@gmail.com;5;5
4980;Gonzalo Julián;Rondon Muñoz;40235976080;1;8297028053;1;2;GonzaloJuliánRondonMuñoz@gmail.com;4;10
4981;Ethan ;Veras ;40230020520;1;8291297995;1;3;EthanVeras@gmail.com;23;7
4982;Pablo Esteban;Familia Frias;40287873639;1;8491158974;1;6;PabloEstebanFamiliaFrias@gmail.com;18;6
4983;Manuel Damián;Volquez ;40255024859;1;8299601682;1;5;ManuelDamiánVolquez@gmail.com;17;9
4984;Jorge Franco;Antigua Casado;40276692215;1;8492816221;1;4;JorgeFrancoAntiguaCasado@gmail.com;13;12
4985;Antonia ;Rijo ;40276190037;1;8293635506;2;3;AntoniaRijo@gmail.com;5;3
4986;Isidora ;Hernandez ;40256035433;1;8293327023;2;3;IsidoraHernandez@gmail.com;13;6
4987;Ainhoa Maia;Bido ;40283666208;1;8492022438;2;6;AinhoaMaiaBido@gmail.com;2;13
4988;Romina Laura;Reyes Lora;40272541426;1;8492211042;2;1;RominaLauraReyesLora@gmail.com;20;10
4989;Lorenzo ;Valenzuela ;40248626282;1;8297670234;1;4;LorenzoValenzuela@gmail.com;30;2
4990;Santino Simón;Collado Rincon;40222978801;1;8499404279;1;3;SantinoSimónColladoRincon@gmail.com;5;12
4991;Maite Salomé;Serrano ;40248863050;1;8491141490;2;6;MaiteSaloméSerrano@gmail.com;4;9
4992;Santiago ;Urbaez ;40291437439;1;8294070940;1;5;SantiagoUrbaez@gmail.com;1;5
4993;Abigail ;Montero Muñoz;40246906702;1;8294953192;2;2;AbigailMonteroMuñoz@gmail.com;28;2
4994;Álvaro ;Valera ;40231153984;1;8496579762;1;3;ÁlvaroValera@gmail.com;8;7
4995;Ignacio Benjamín;Pinales ;40240217356;1;8492114652;1;6;IgnacioBenjamínPinales@gmail.com;28;5
4996;Noa María;Paulino ;40223936310;1;8495200412;2;2;NoaMaríaPaulino@gmail.com;31;7
4997;Veran Rafaela;Suazo ;40284620235;1;8298765102;2;4;VeranRafaelaSuazo@gmail.com;30;6
4998;Amanda ;Cruz ;40275235733;1;8297803747;2;2;AmandaCruz@gmail.com;16;15
4999;Daniel ;Tapia ;40252559371;1;8294069363;1;4;DanielTapia@gmail.com;17;8
5000;Mía ;Montero Brito;40254596207;1;8294964093;2;5;MíaMonteroBrito@gmail.com;1;6
5001;Derek ;Marrero Bido;40262620339;1;8495230878;1;1;DerekMarreroBido@gmail.com;28;1
5002;Mariangel Lucía;Lantigua ;40257073920;1;8298473938;2;3;MariangelLucíaLantigua@gmail.com;9;9
5003;Iván ;Abreu ;40271746318;1;8495667130;1;1;IvánAbreu@gmail.com;21;3
5004;Salomé Veran;Gutierrez Mata;40280929422;1;8293025266;2;3;SaloméVeranGutierrezMata@gmail.com;31;7
5005;Benjamín Sebastián;Delgado ;40293578137;1;8492030420;1;2;BenjamínSebastiánDelgado@gmail.com;6;4
5006;Franco ;Asencio Santana;40210933553;1;8491625026;1;3;FrancoAsencioSantana@gmail.com;8;15
5007;Emmanuel ;Sosa Carrasco;40234779721;1;8498889616;1;5;EmmanuelSosaCarrasco@gmail.com;2;10
5008;Jerónimo Manuel;Mata Almanzar;40243229390;1;8499069079;1;4;JerónimoManuelMataAlmanzar@gmail.com;6;1
5009;Montserrat Olivia;German Nivar;40253144445;1;8291307798;2;3;MontserratOliviaGermanNivar@gmail.com;18;6
5010;David ;Bencosme ;40266916065;1;8494655226;1;3;DavidBencosme@gmail.com;2;11
5011;Alba Danna;Rojas ;40261410024;1;8492939250;2;2;AlbaDannaRojas@gmail.com;9;4
5012;Mateo Ian;Minaya Solano;40297808483;1;8297738828;1;2;MateoIanMinayaSolano@gmail.com;3;14
5013;Bruno ;Quezada Burgos;40255820305;1;8495902400;1;4;BrunoQuezadaBurgos@gmail.com;12;6
5014;Amelia Ashley;Marmolejos Benitez;40271217962;1;8493864059;2;6;AmeliaAshleyMarmolejosBenitez@gmail.com;1;5
5015;Eric ;Roque Rijo;40235875820;1;8499185422;1;3;EricRoqueRijo@gmail.com;4;11
5016;Bautista ;Hidalgo Mella;40284170871;1;8299002230;1;3;BautistaHidalgoMella@gmail.com;13;11
5017;Emilia Noa;Leon ;40244041941;1;8292038029;2;1;EmiliaNoaLeon@gmail.com;27;4
5018;Abril ;Tejeda ;40283156415;1;8499361641;2;6;AbrilTejeda@gmail.com;8;7
5019;Matías Juan;Delgado ;40244147212;1;8298909956;1;5;MatíasJuanDelgado@gmail.com;23;11
5020;Miguel ;Padilla ;40245197362;1;8495059574;1;6;MiguelPadilla@gmail.com;12;14
5021;Emma Maite;Pinales Custodio;40285920115;1;8497334829;2;1;EmmaMaitePinalesCustodio@gmail.com;18;2
5022;Victoria Juana;Castillo ;40251129909;1;8294516813;2;4;VictoriaJuanaCastillo@gmail.com;5;10
5023;Dylan ;Miranda ;40214344206;1;8498011859;1;2;DylanMiranda@gmail.com;6;4
5024;Aarón ;Solano Abad;40218385887;1;8292542779;1;2;AarónSolanoAbad@gmail.com;10;12
5025;Guadalupe ;Molina ;40284613108;1;8296146396;2;1;GuadalupeMolina@gmail.com;27;1
5026;Juliana Bianca;Rincon Piña;40293603489;1;8496413266;2;6;JulianaBiancaRinconPiña@gmail.com;25;4
5027;Emily Camila;Novas Ramirez;40283906468;1;8298615993;2;1;EmilyCamilaNovasRamirez@gmail.com;25;14
5028;Ximena ;Capellan ;40252032135;1;8497239928;2;3;XimenaCapellan@gmail.com;21;6
5029;Eric Marcos;Abad ;40259718865;1;8291320919;1;6;EricMarcosAbad@gmail.com;1;4
5030;Marcos ;Villar Ozuna;40288841461;1;8295801999;1;1;MarcosVillarOzuna@gmail.com;23;4
5031;Isaac ;Salazar ;40291758559;1;8492296565;1;5;IsaacSalazar@gmail.com;21;6
5032;Mía Ivanna;Acevedo Franco;40292004670;1;8496892750;2;4;MíaIvannaAcevedoFranco@gmail.com;16;5
5033;Sara ;Vicioso Balbuena;40272056017;1;8498885664;2;1;SaraViciosoBalbuena@gmail.com;3;5
5034;Salvador David;Tavarez ;40294957745;1;8495335564;1;3;SalvadorDavidTavarez@gmail.com;8;1
5035;Emilia Guadalupe;Cuello Acevedo;40268333507;1;8498589544;2;2;EmiliaGuadalupeCuelloAcevedo@gmail.com;15;1
5036;Abril ;Ulloa ;40295865146;1;8298366322;2;3;AbrilUlloa@gmail.com;19;7
5037;Franco ;Aybar ;40210535503;1;8495990772;1;2;FrancoAybar@gmail.com;31;9
5038;Ana ;Moya ;40210330678;1;8299728592;2;2;AnaMoya@gmail.com;21;13
5039;Rodrigo ;Carvajal Figueroa;40245347554;1;8491581193;1;3;RodrigoCarvajalFigueroa@gmail.com;14;7
5040;Mariana Adriana;Valera ;40292368600;1;8495654354;2;5;MarianaAdrianaValera@gmail.com;16;13
5041;Dante ;Taveras ;40212133108;1;8291779903;1;3;DanteTaveras@gmail.com;20;12
5042;Santino ;Marmolejos Solis;40289860020;1;8291970905;1;2;SantinoMarmolejosSolis@gmail.com;20;8
5043;Leo David;Sencion Casado;40271006674;1;8493032821;1;5;LeoDavidSencionCasado@gmail.com;27;12
5044;Andrés Bautista;Vicioso ;40266376176;1;8295434030;1;3;AndrésBautistaVicioso@gmail.com;13;5
5045;Ashley ;Brito Ventura;40261749163;1;8298647320;2;3;AshleyBritoVentura@gmail.com;22;10
5046;Lucas Máximo;Evangelista ;40261563042;1;8299338572;1;4;LucasMáximoEvangelista@gmail.com;20;4
5047;Clara ;Flores ;40261196431;1;8493413585;2;1;ClaraFlores@gmail.com;32;7
5048;Carla ;Estrella Salazar;40258254135;1;8294473696;2;6;CarlaEstrellaSalazar@gmail.com;16;11
5049;Máximo Oliver;Baez ;40245066825;1;8293456880;1;4;MáximoOliverBaez@gmail.com;17;15
5050;Andrea ;Lluberes Alvarado;40240411619;1;8299881493;2;1;AndreaLluberesAlvarado@gmail.com;26;14
5051;Mario Álvaro;Soriano Quezada;40289865895;1;8496845993;1;6;MarioÁlvaroSorianoQuezada@gmail.com;12;1
5052;Benjamín Valentino;Mieses ;40252903392;1;8494675923;1;5;BenjamínValentinoMieses@gmail.com;21;13
