IdDireccion;Direccion;IdCliente;EsDireccionVivienda
12254;Calle San Francisco De Macoris Edif. 136 Apt. 40;29123;0
12255;Calle Eugenio Perdomo Edif. 63 Apt. 183;11780;0
12256;Canela Edif. 61 Apt. 25;28504;1
12257;Calle Ravelo Edif. 193 Apt. 150;7177;1
12258;Calle Madame Curie Edif. 61 Apt. 165;12441;0
12259;Calle Miguel Angel Buonarroti Edif. 184 Apt. 98;20925;0
12260;Calle Euclides Morillo Edif. 196 Apt. 184;17425;1
12261;Calle V Edif. 50 Apt. 87;17806;0
12262;Calle Cardenal Este Edif. 196 Apt. 134;5886;0
12263;A Edif. 67 Apt. 2;38804;1
12264;Calle Rafael Hernandez Edif. 133 Apt. 177;19081;0
12265;Avenida Israel Edif. 192 Apt. 122;5789;0
12266;Calle Miguel A. Piantini Edif. 44 Apt. 95;2844;0
12267;Calle Del Carmen Edif. 177 Apt. 46;39124;0
12268;Calle 6 Edif. 195 Apt. 175;13262;0
12269;La Javilla Edif. 154 Apt. 59;8233;0
12270;Calle El Seminario Edif. 87 Apt. 89;4081;1
12271;Calle La Colina Edif. 1 Apt. 190;18235;0
12272;Juan Miguel Roman Edif. 98 Apt. 87;35307;1
12273;Calle Las Carreras Edif. 64 Apt. 123;13404;0
12274;Respaldo Pepillo Salcedo Edif. 49 Apt. 73;22037;1
12275;Calle Hermans Mirabal Edif. 49 Apt. 166;25932;0
12276;Santiago Edif. 150 Apt. 67;32352;0
12277;Prolongación Fantino Falco Edif. 118 Apt. 76;39607;1
12278;Túnel Uasd Edif. 5 Apt. 154;2947;0
12279;Respaldo Las Palmas Edif. 132 Apt. 140;24346;0
12280;Calle Juan Baron Fajardo Edif. 29 Apt. 15;34612;1
12281;Calle El Valle Edif. 112 Apt. 86;5160;0
12282;Calle La Trinchera Edif. 35 Apt. 99;1925;0
12283;Calle Marcos Adon Edif. 168 Apt. 111;38828;1
12284;Calle La Esperilla Edif. 54 Apt. 49;40897;0
12285;Calle Juan De Morfa Edif. 13 Apt. 177;21030;0
12286;Calle B Pichardo Edif. 116 Apt. 121;28674;0
12287;S. Luis Edif. 72 Apt. 3;3535;0
12288;Barranco Edif. 82 Apt. 178;814;1
12289;Calle Vicente Celestino Duarte Edif. 101 Apt. 69;24850;1
12290;Calle José Martí Edif. 91 Apt. 56;23402;1
12291;Los Lavados Edif. 10 Apt. 3;38991;0
12292;Calle Cerro Del Mar Edif. 120 Apt. 137;35728;0
12293;Calle 1era (Arco Iris) Edif. 7 Apt. 1;9075;0
12294;San Juan De La Maguana Edif. 35 Apt. 157;27498;0
12295;Calle Sol De Arroyo Edif. 198 Apt. 59;29690;0
12296;Residencial Malissa I Edif. 97 Apt. 32;21415;0
12297;Los Coquitos Edif. 32 Apt. 123;1425;1
12298;Paseo Del Rey Edif. 89 Apt. 126;30251;0
12299;Calle Farayón Norte Edif. 158 Apt. 71;39501;0
12300;Calle Baltazar De Los Reyes Edif. 19 Apt. 41;12697;0
12301;Calle Magnolia Edif. 145 Apt. 49;19311;0
12302;Calle Eduardo Brito Edif. 179 Apt. 27;29205;0
12303;Colibri Edif. 139 Apt. 129;32433;0
12304;Proyecto 4 Edif. 51 Apt. 98;30964;0
12305;Carretera La Isabela Edif. 66 Apt. 171;38513;1
12306;Calle Ángel Severo Cabral Edif. 152 Apt. 4;33268;1
12307;Entrada Quisqueya Edif. 120 Apt. 16;21038;0
12308;Motel Nuevo Mundo Edif. 39 Apt. 156;24295;0
12309;Calle Hicaco Edif. 84 Apt. 90;4715;1
12310;Calle Emilio A Morel Edif. 55 Apt. 103;40348;1
12311;Calle Juan De Morfa Edif. 1 Apt. 19;28298;0
12312;Calle Apolinar Perdomo Edif. 42 Apt. 16;20207;0
12313;Calle Comunitaria Edif. 63 Apt. 163;9110;1
12314;Calle Sexta Edif. 100 Apt. 153;19448;0
12315;Calle 17 Bohechio Edif. 139 Apt. 21;4076;0
12316;Calle P Edif. 146 Apt. 64;31338;1
12317;José Maria Heredia Edif. 95 Apt. 73;32035;0
12318;Calle Las Carreras Edif. 121 Apt. 148;14469;0
12319;Mama Tingo Edif. 36 Apt. 112;38158;1
12320;Charles Piet Edif. 199 Apt. 117;4256;0
12321;Calle 4 De Agosto Edif. 155 Apt. 147;22732;0
12322;Calle Arboleda Edif. 193 Apt. 3;18979;1
12323;Calle Pablo Pujols Edif. 170 Apt. 136;27292;0
12324;F Edif. 34 Apt. 188;39824;0
12325;Calle El Parque Edif. 119 Apt. 46;4483;0
12326;Calle Caracas Edif. 179 Apt. 1;41023;0
12327;Avenida Rómulo Betancourt Edif. 17 Apt. 84;31578;0
12328;Vicente Fernandez Edif. 187 Apt. 132;32931;0
12329;Calle 15 Edif. 46 Apt. 89;11721;1
12330;Calle 14 De Junio Edif. 127 Apt. 174;2742;1
12331;Alberto Beltran Edif. 49 Apt. 120;29657;1
12332;Rp. Navarro Edif. 98 Apt. 35;32589;0
12333;Respaldo K Edif. 106 Apt. 135;15762;0
12334;Calle Carlos Gardel Edif. 125 Apt. 33;33429;0
12335;La Fe Edif. 34 Apt. 62;20300;1
12336;Calle Murazo Edif. 63 Apt. 50;32017;0
12337;Mostaza Edif. 13 Apt. 43;35097;1
12338;Avenida Anacaona Edif. 59 Apt. 119;6427;0
12339;Calle Jerusalén Edif. 191 Apt. 186;11306;1
12340;Calle Nuevo Sol Edif. 14 Apt. 36;20900;1
12341;Calle 43 Edif. 178 Apt. 157;32433;0
12342;Calle Doña Rogelia Edif. 27 Apt. 186;14757;0
12343;Altagracia Edif. 116 Apt. 83;22548;0
12344;Diagonal B Edif. 14 Apt. 79;9804;0
12345;Calle Antera Mota Edif. 121 Apt. 153;20367;0
12346;Calle Republica Del Ecuador Edif. 161 Apt. 192;39654;0
12347;Manuel Castillo Edif. 66 Apt. 52;30211;0
12348;Calle Paseo Del Mar Edif. 120 Apt. 28;25751;1
12349;Carolina Edif. 97 Apt. 27;15039;0
12350;Calle Vientos Del Norte Edif. 47 Apt. 140;3333;0
12351;Calle Wenceslao Alvarez Edif. 183 Apt. 182;9630;0
12352;Calle Del Rincon Edif. 180 Apt. 43;17511;0
12353;Calle Cefiro Edif. 6 Apt. 69;10128;1
12354;Máximo Áviles Blonda Edif. 30 Apt. 196;3582;0
12355;Calle Guayabal Edif. 4 Apt. 172;34040;0
12356;Respaldo 13 Edif. 85 Apt. 17;3473;0
12357;Calle Hermosa Edif. 9 Apt. 38;11881;0
12358;Calle Cenovi Edif. 116 Apt. 111;39218;0
12359;Calle 3ra Edif. 14 Apt. 144;10115;1
12360;Los Robles Edif. 121 Apt. 61;28107;0
12361;Calle Juan Bautista Perez Edif. 47 Apt. 116;6603;0
12362;Calle Luz Edif. 184 Apt. 69;6465;1
12363;Cisne Edif. 96 Apt. 41;22802;1
12364;Calle Arzobispo Valera Edif. 198 Apt. 135;35000;0
12365;Calle El Parque Edif. 199 Apt. 157;8277;0
12366;Ciudad Real Edif. 76 Apt. 142;26555;1
12367;Calle Punto De Alegre Edif. 1 Apt. 40;15128;0
12368;Rp. 34 Edif. 183 Apt. 94;32507;0
12369;Calle 31 Edif. 117 Apt. 119;12601;0
12370;Calle 1era Edif. 12 Apt. 53;9437;0
12371;Calle Club De Alistado Edif. 86 Apt. 193;15793;0
12372;Calle Caracol Edif. 53 Apt. 34;5175;0
12373;Calle Licenciado Carlos Sanchez Edif. 120 Apt. 88;20032;1
12374;Osvaldo Báez Edif. 155 Apt. 26;27732;0
12375;Paseo Peatonal Edif. 61 Apt. 14;30680;0
12376;Calle Secundaria Edif. 68 Apt. 197;25517;0
12377;Respaldo Los Proceres Edif. 107 Apt. 181;34834;1
12378;Calle Santo Cura De Ars Edif. 86 Apt. 137;24741;0
12379;Calle 2b Edif. 194 Apt. 59;21797;0
12380;Calle Cristo Salva Edif. 179 Apt. 191;18390;1
12381;Calle Oval 2 Edif. 157 Apt. 9;14510;1
12382;Calle General Domingo Mallol Edif. 183 Apt. 163;24237;0
12383;Calle Los Cerezos Edif. 115 Apt. 144;6961;0
12384;Merengue Edif. 85 Apt. 34;4784;1
12385;Avednida Principal Edif. 112 Apt. 12;38383;0
12386;Respaldo Los Próceres Edif. 136 Apt. 186;10382;0
12387;Calle Francisco Carias Lavander Edif. 81 Apt. 79;19261;0
12388;Calle Cristo Salva Edif. 133 Apt. 165;21319;1
12389;Calle Cigua Palmera Edif. 65 Apt. 59;27756;0
12390;Callejón Camini Edif. 68 Apt. 186;10867;0
12391;Calle Los Picachos Edif. 106 Apt. 76;37893;0
12392;Calle Virgilio Díaz Ordóñez Edif. 153 Apt. 29;34375;0
12393;Calle Luz Edif. 107 Apt. 198;24928;0
12394;Mercedes Edif. 194 Apt. 192;31312;1
12395;Calle Reparto Marina Edif. 15 Apt. 54;35116;1
12396;Calle 37 Oeste Edif. 68 Apt. 169;39104;0
12397;Calle Orfeo Edif. 82 Apt. 3;13869;0
12398;Manuel Castillo Edif. 148 Apt. 12;11299;0
12399;Calle Farayón Norte Edif. 120 Apt. 134;21532;0
12400;Figaro V Edif. 24 Apt. 18;19368;0
12401;Calle Jose Maria Serra Edif. 170 Apt. 156;4803;0
12402;Manzana D Edif. 59 Apt. 173;27826;1
12403;Los Nardos Edif. 56 Apt. 190;22750;0
12404;Calle Fuerzas Armadas Edif. 24 Apt. 121;29490;0
12405;Pablo Del Poso Toscanelli Edif. 125 Apt. 64;6645;0
12406;Dolores Rodriguez Objio Edif. 113 Apt. 30;24600;0
12407;Calle Alberto Colleneche Edif. 185 Apt. 100;8774;0
12408;Prolong Avenida 27 De Febrero Edif. 121 Apt. 118;7596;0
12409;Calle Jardines De Luxemburgo Edif. 142 Apt. 186;37944;1
12410;Calle Las Mercedes Edif. 95 Apt. 100;15166;0
12411;Calle Berto Arvelo Edif. 199 Apt. 80;38013;0
12412;Calle Canasibana Edif. 68 Apt. 143;11907;0
12413;José Ramón Ortíz Edif. 176 Apt. 22;2470;1
12414;Avenida Lope De Vega Edif. 140 Apt. 84;20771;1
12415;Máximo Cabral Edif. 119 Apt. 112;685;0
12416;Calle 1ra Maria Josefina Edif. 96 Apt. 152;30781;0
12417;Sol De Verano Edif. 81 Apt. 68;19210;0
12418;Macedonia 3 Edif. 162 Apt. 57;31819;1
12419;Calle La Entrada Edif. 1 Apt. 31;10223;0
12420;Calle Las Mercedes Edif. 85 Apt. 183;31196;0
12421;Calle Doña Rogelia Edif. 54 Apt. 91;12071;0
12422;Calle 1era (Arco Iris) Edif. 154 Apt. 35;18913;1
12423;Calle 3 Edif. 190 Apt. 76;26426;0
12424;Calle 1ra Edif. 90 Apt. 196;20503;0
12425;Calle 14 Edif. 36 Apt. 26;23749;1
12426;Napoleon Bonaparte Edif. 143 Apt. 200;7603;0
12427;Calle Vientos Del Este Edif. 114 Apt. 49;21823;0
12428;Calle Santa Teresa Edif. 92 Apt. 43;40272;0
12429;Calle Club De Alistado Edif. 75 Apt. 56;4090;0
12430;Calle Caturra Edif. 147 Apt. 28;24818;0
12431;Calle Rafi Durán Edif. 41 Apt. 150;17574;0
12432;Macedonia 2 Edif. 62 Apt. 62;32881;1
12433;Calle Cristina Peralta Edif. 56 Apt. 145;27164;1
12434;Calle Proyecto 4 Edif. 2 Apt. 134;32169;1
12435;Calle S Edif. 69 Apt. 44;12625;0
12436;Respaldo 19 Edif. 74 Apt. 139;4814;0
12437;Minerva Mirabal Edif. 11 Apt. 163;25216;1
12438;Avenida Hipódromo Edif. 91 Apt. 182;34397;1
12439;Calle Los Navegantes Edif. 145 Apt. 177;17017;1
12440;Respaldo Santiago Edif. 181 Apt. 167;7436;0
12441;Calle Z Edif. 80 Apt. 67;1812;0
12442;Calle Casi Blamco Edif. 158 Apt. 39;12516;0
12443;Moreno Edif. 77 Apt. 41;20121;1
12444;Felipe Maduro Edif. 56 Apt. 2;41090;0
12445;Guacanagarix Edif. 58 Apt. 94;40049;1
12446;Calle Doña Rogelia Edif. 94 Apt. 1;15705;0
12447;Respaldo Matias Ramirez Edif. 109 Apt. 20;31275;0
12448;Calle Hector Diaz Edif. 14 Apt. 194;9966;0
12449;Calle Macao Edif. 133 Apt. 112;35810;0
12450;Calle Luis F. Thomén Edif. 173 Apt. 102;98;0
12451;Proyecto 2 Edif. 63 Apt. 40;26482;0
12452;Calle Olmos Edif. 188 Apt. 40;26443;0
12453;Manolo Tavares Justo Edif. 143 Apt. 52;11438;1
12454;Calle Sol De Amanecer Edif. 95 Apt. 9;13733;0
12455;Calle Misericordia Edif. 184 Apt. 56;22896;1
12456;Calle Los Picachos Edif. 200 Apt. 22;6317;0
12457;Calle Juan Pablo 2 Edif. 10 Apt. 18;3890;1
12458;Calle Ana Teresa Parada Edif. 9 Apt. 23;13369;0
12459;Calle Daniel Garcia Edif. 46 Apt. 39;37245;0
12460;Rp. 6 Edif. 77 Apt. 196;28564;1
12461;Calle Antonio Alvarez Edif. 82 Apt. 38;27716;0
12462;Calle Higuey Edif. 124 Apt. 91;27738;0
12463;Calle Progreso Edif. 158 Apt. 166;19204;0
12464;Plaza De La Salud Edif. 146 Apt. 180;9958;0
12465;Respaldo F Edif. 156 Apt. 183;32899;0
12466;Calle Sur Edif. 60 Apt. 158;33046;0
12467;Sol De Arcoiris Edif. 156 Apt. 157;11935;1
12468;Calle Santo Tomás De Aquino Edif. 169 Apt. 21;13414;1
12469;Calle Bonanza Edif. 62 Apt. 199;32641;0
12470;Calle Florence Terry Griswuld Edif. 141 Apt. 165;31728;0
12471;Calle El Recodo Edif. 99 Apt. 24;29737;0
12472;Alberto Beltran Edif. 138 Apt. 195;36914;0
12473;Calle Arenas Del Mar Edif. 34 Apt. 122;5511;1
12474;Calle Milton Dilone Edif. 139 Apt. 25;31096;0
12475;Ventos Terral Edif. 169 Apt. 66;25012;0
12476;Calle Bosque De Viena Edif. 41 Apt. 118;2095;0
12477;Calle Luperón Edif. 46 Apt. 108;29289;0
12478;Calle Mirador Edif. 121 Apt. 108;23440;1
12479;Calle 11 Edif. 114 Apt. 147;1242;0
12480;Calle El Seminario Edif. 25 Apt. 164;41343;1
12481;Prado Del Oeste Edif. 177 Apt. 60;6269;0
12482;Cds Edif. 200 Apt. 40;24943;0
12483;Calle Norte Edif. 52 Apt. 111;18914;0
12484;Calle San Luis Edif. 41 Apt. 66;35246;1
12485;Calle Quita Espuela Edif. 116 Apt. 189;9972;1
12486;Calle Lucia Pichardo Edif. 190 Apt. 181;27581;0
12487;2da Mirador Del Arroyo Edif. 29 Apt. 90;34026;1
12488;Calle Luis Escoto Gomez Edif. 55 Apt. 151;39313;0
12489;Marginal Sarasota Edif. 183 Apt. 27;8976;1
12490;Calle Clavel Edif. 160 Apt. 132;39518;0
12491;Calle José Martí Edif. 161 Apt. 169;32910;1
12492;Calle Jose Arias Edif. 144 Apt. 170;9050;1
12493;E Edif. 119 Apt. 124;22293;1
12494;Respaldo K Edif. 92 Apt. 21;37997;1
12495;Calle Salmos Edif. 173 Apt. 8;9922;1
12496;Calle 2 Edif. 115 Apt. 142;33168;0
12497;Transversal Edif. 23 Apt. 86;19541;0
12498;Calle Juan Bautista Cambiaso Edif. 180 Apt. 89;23265;0
12499;Calle 1ra Edif. 79 Apt. 113;12465;1
12500;Respaldo Peña Gómez Edif. 134 Apt. 52;21939;1
12501;Viento Mistral Edif. 35 Apt. 187;14686;1
12502;Salcedo Edif. 88 Apt. 171;16157;1
12503;Calle 11 Edif. 178 Apt. 200;31098;0
12504;Macedonia 1ra Edif. 181 Apt. 92;23664;1
12505;Respaldo 30 Edif. 180 Apt. 35;25290;0
12506;Calle Paseo Del Canada Edif. 41 Apt. 11;20949;1
12507;Calle 25 Edif. 181 Apt. 89;352;1
12508;Jeremias Edif. 61 Apt. 79;11378;0
12509;Penón Edif. 3 Apt. 158;3592;1
12510;Calle San Antonio Edif. 49 Apt. 59;10855;0
12511;Respaldo Central Edif. 33 Apt. 142;40456;0
12512;Calle Hatuey Edif. 37 Apt. 134;20616;1
12513;Calle Olmos Edif. 164 Apt. 197;34544;0
12514;Jose Barrientos Edif. 91 Apt. 43;30938;1
12515;Calle Venezuela Edif. 110 Apt. 119;33637;0
12516;Paraiso Edif. 32 Apt. 26;2319;0
12517;Calle Prolongación Mirador Sur Edif. 29 Apt. 15;39527;0
12518;Calle Padre Pina Edif. 156 Apt. 62;14880;0
12519;Charles Piet Edif. 77 Apt. 177;16546;0
12520;Calle Gabriel Del Orbe Edif. 93 Apt. 30;9649;1
12521;Calle Ramon Montilla Edif. 184 Apt. 60;4662;1
12522;Calle El Alba Edif. 131 Apt. 18;16176;0
12523;Respaldo Matias Ramirez Edif. 22 Apt. 52;25062;1
12524;B 3 Edif. 131 Apt. 61;8287;1
12525;Mistolin Edif. 196 Apt. 134;5005;0
12526;Puerto Plata Edif. 41 Apt. 32;36285;1
12527;Prolong Avenida 27 De Febrero Edif. 53 Apt. 121;13319;1
12528;Calle Tortola Edif. 5 Apt. 193;5818;0
12529;Calle Las Marias Edif. 192 Apt. 123;11551;1
12530;Respaldo 3ra Edif. 9 Apt. 132;30745;0
12531;Calle Penetracion Edif. 146 Apt. 128;2739;0
12532;Calle Doctor Brenes Edif. 131 Apt. 123;10238;0
12533;Los Robles Edif. 198 Apt. 112;13125;1
12534;Calle Pena Batlle Edif. 4 Apt. 82;7199;0
12535;Calle Angelina Pichardo Edif. 89 Apt. 103;26809;0
12536;Respaldo El Sol Edif. 114 Apt. 137;22715;0
12537;Calle 45 Edif. 64 Apt. 122;12642;0
12538;Calle 1 De Abril Edif. 135 Apt. 132;33837;0
12539;Felipe Vicini Perdomo Edif. 195 Apt. 90;31240;1
12540;Avenida Winston Churchill Edif. 129 Apt. 29;6379;1
12541;Calle Las Bromelias Edif. 192 Apt. 92;30202;1
12542;Maria Octavia Encarnacion Edif. 149 Apt. 78;29426;0
12543;Calle La Vencida Edif. 151 Apt. 80;3305;0
12544;Perimetral B Edif. 151 Apt. 123;29917;0
12545;Respaldo 18 Edif. 44 Apt. 129;2666;0
12546;Calle 10a Edif. 122 Apt. 130;28669;1
12547;Calle Cachiman Edif. 162 Apt. 156;9702;0
12548;Calle Padre Pina Edif. 77 Apt. 15;35728;0
12549;Peaton 1 Edif. 152 Apt. 30;27949;1
12550;Calle Juan Valdez Edif. 143 Apt. 21;12682;1
12551;Socorro Sánchez Edif. 178 Apt. 52;13999;1
12552;Rolon Edif. 46 Apt. 164;41161;0
12553;Juan Maria Correa Edif. 86 Apt. 125;15561;0
12554;Interior 3ra Edif. 13 Apt. 108;10486;1
12555;Calle Manzana 37 Edif. 93 Apt. 46;22601;0
12556;Calle 7 Edif. 69 Apt. 109;24823;1
12557;Calle Jose Desiderio Valverde Edif. 18 Apt. 179;18780;0
12558;Curdesale Del Cerro Edif. 1 Apt. 119;40004;0
12559;Respaldo Magalis Estrella Edif. 159 Apt. 77;33449;0
12560;Patria Mirabal Edif. 112 Apt. 150;30714;0
12561;Calle Monte Christi Edif. 143 Apt. 1;15187;1
12562;Calle Silvain Isleños Edif. 191 Apt. 81;11631;0
12563;Calle 7ma Edif. 90 Apt. 144;16496;1
12564;Calle Castaña Este Edif. 170 Apt. 52;21495;0
12565;Emile Boyrie De Moya Edif. 63 Apt. 98;10609;0
12566;Calle 43 Edif. 74 Apt. 169;10696;0
12567;Calle Vasco Nuñez De Balboa Edif. 89 Apt. 83;17563;1
12568;Calle Sur Edif. 68 Apt. 109;1363;0
12569;Reparto Republica De Colombia Edif. 22 Apt. 47;20011;0
12570;Calle Soco Edif. 88 Apt. 191;14769;0
12571;Respaldo 20 Edif. 163 Apt. 128;12006;1
12572;Calle Paz Y Bien Edif. 72 Apt. 186;30346;1
12573;Minerva Mirabal Edif. 193 Apt. 89;26479;0
12574;Calle C-36b Edif. 102 Apt. 171;25467;1
12575;Calle 11 Edif. 147 Apt. 2;3656;1
12576;Calle Ravelo Edif. 72 Apt. 39;29524;0
12577;Calle Arabia Edif. 30 Apt. 12;5486;1
12578;Calle Nueva Jerusalem Edif. 94 Apt. 168;33632;0
12579;Calle Uva Edif. 67 Apt. 157;9933;0
12580;Calle 12 Edif. 50 Apt. 18;13658;0
12581;B. Rosa Edif. 155 Apt. 125;8526;0
12582;Calle Juana Saltitopa Edif. 50 Apt. 91;16699;1
12583;Emile Boyrie De Moya Edif. 184 Apt. 12;14093;1
12584;Calle Las Javillas Edif. 157 Apt. 51;14165;1
12585;Autopista 30 De Mayo Edif. 26 Apt. 110;20829;0
12586;Ercilia Pepín Edif. 90 Apt. 146;16975;0
12587;Cayetano Rodríguez Edif. 150 Apt. 34;16210;0
12588;Calle M Edif. 34 Apt. 144;35771;0
12589;Calle Clarin Edif. 102 Apt. 67;23415;0
12590;Calle 5ta Edif. 144 Apt. 1;37206;0
12591;Desiderio Arias Edif. 155 Apt. 75;17299;0
12592;Calle Roosevelt Edif. 86 Apt. 73;27015;0
12593;Avenida Mirador Del Este Edif. 197 Apt. 193;3300;0
12594;Calle Franco Bido Edif. 77 Apt. 18;13027;0
12595;Calle C Edif. 2 Apt. 166;15094;1
12596;Avenida Real Oeste Edif. 186 Apt. 126;29275;1
12597;Calle Rosa Julia Vargas Edif. 183 Apt. 191;32791;0
12598;Caonabo Edif. 81 Apt. 134;7615;0
12599;Perejil Edif. 113 Apt. 20;12726;0
12600;Calle Francisco J. Peynado Edif. 106 Apt. 152;10695;0
12601;Calle 34 Edif. 93 Apt. 176;40556;1
12602;Avenida Principal Edif. 84 Apt. 143;18109;0
12603;Respaldo Socorro Sanchez Edif. 194 Apt. 25;14989;0
12604;Calle Manzana 46 Y 41 Edif. 179 Apt. 82;15392;0
12605;Calle Proyecto 3 Edif. 192 Apt. 89;35511;1
12606;Calle Doctor César Dargam Edif. 189 Apt. 30;7619;0
12607;Villa Edif. 9 Apt. 157;17087;0
12608;Respaldo Ginebra Edif. 77 Apt. 41;3085;0
12609;Expreso 27 De Febrero Edif. 63 Apt. 116;39713;0
12610;Los Almendros Edif. 162 Apt. 29;4438;1
12611;Calle Las Flores Edif. 40 Apt. 11;4196;0
12612;Calle Jardines De Bervederes Edif. 141 Apt. 121;19144;0
12613;Calle Luz Edif. 185 Apt. 141;18499;1
12614;Callejon Osiris Edif. 148 Apt. 69;3212;1
12615;Hermanos Deligne Edif. 176 Apt. 168;9156;0
12616;Calle Primera Edif. 117 Apt. 169;18653;0
12617;Mencia Edif. 195 Apt. 103;12012;1
12618;Pl Canal Trujillo Edif. 105 Apt. 21;390;0
12619;Paseo Principal Edif. 74 Apt. 37;30292;1
12620;Calle Vicente Celestino Duarte Edif. 159 Apt. 200;31702;0
12621;Calle Proyecto Edif. 13 Apt. 118;16521;1
12622;Calle La Esmeralda Edif. 129 Apt. 20;11014;0
12623;Calle Sánchez Edif. 55 Apt. 123;10608;0
12624;Calle Summer Wells Edif. 194 Apt. 65;1123;0
12625;San Juan Edif. 152 Apt. 94;36112;1
12626;Proyecti Edif. 110 Apt. 177;34184;0
12627;Autopista 30 De Mayo Edif. 87 Apt. 24;16144;0
12628;Avenida Sarasota Edif. 70 Apt. 36;24322;0
12629;Calle J1 Edif. 115 Apt. 85;14236;1
12630;Calle P Medrano Edif. 58 Apt. 138;5870;1
12631;Respaldo Seminario Edif. 78 Apt. 178;917;1
12632;Guarocuya Edif. 22 Apt. 17;19368;1
12633;Calle El Cayao Edif. 43 Apt. 187;7611;1
12634;Calle Sol De Arcoiris Edif. 143 Apt. 143;21405;0
12635;Respaldo Seibo Edif. 185 Apt. 53;15630;0
12636;Juan Pablo Edif. 143 Apt. 181;1476;0
12637;Respaldo Pepillo Salcedo Edif. 123 Apt. 17;23179;0
12638;Calle El Valle Edif. 134 Apt. 7;5714;0
12639;Calle Jose Mateo Edif. 120 Apt. 62;2207;0
12640;Calle Luz Edif. 179 Apt. 59;3827;0
12641;Calle Juan Bautista Edif. 147 Apt. 69;23738;0
12642;Luz Edif. 134 Apt. 43;38411;0
12643;Benito Monción Edif. 33 Apt. 121;37806;0
12644;Calle Los Arroyos Edif. 139 Apt. 4;35347;1
12645;Calle Pilon De Azucar Edif. 20 Apt. 39;17099;1
12646;Calle Aurora Belliar Edif. 29 Apt. 7;38617;1
12647;Respaldo Pepillo Salcedo Edif. 59 Apt. 196;20903;0
12648;Calle Cesar Augusto Roque Edif. 123 Apt. 29;10224;0
12649;Calle Jardines De Versalles Edif. 37 Apt. 26;6874;0
12650;Respaldo Mexico Edif. 89 Apt. 143;36942;0
12651;Calle Dalia Edif. 109 Apt. 194;12929;0
12652;Calle Rafael Damiron Edif. 5 Apt. 121;15699;0
12653;Calle Andrea Evangelina Rodriguez Edif. 12 Apt. 19;11717;0
12654;Callejón Guaricó Edif. 166 Apt. 66;16404;1
12655;Calle Dr. Mario Garcia Alvarado Edif. 22 Apt. 54;38227;0
12656;Calle La Pelona Edif. 166 Apt. 112;1972;0
12657;Calle Residencial Isabel II Edif. 78 Apt. 72;40138;0
12658;Calle F Edif. 155 Apt. 46;10413;0
12659;Calle Fernando Valerio Edif. 67 Apt. 15;15013;0
12660;Calle Otto Rivera Edif. 128 Apt. 143;27199;0
12661;Damijagua Edif. 138 Apt. 20;28357;0
12662;Calle Maireni Edif. 158 Apt. 127;12236;0
12663;Avenida Ortega Y Gasset Edif. 146 Apt. 109;40771;0
12664;Calle Manuel Rueda Gonzales Edif. 197 Apt. 159;9798;1
12665;Calle Carmen Mendoza De Cornielle Edif. 126 Apt. 85;11730;1
12666;Calle I3 Edif. 1 Apt. 45;31425;1
12667;Calle Jerusalem Edif. 170 Apt. 9;9130;1
12668;Altagracia 1ra Edif. 143 Apt. 124;24684;1
12669;Calle Poncio Sabater Edif. 116 Apt. 44;26296;0
12670;Calle Coordillera Septentrional Edif. 107 Apt. 72;17071;0
12671;Ananda Edif. 16 Apt. 46;25228;0
12672;Bohechío Edif. 50 Apt. 154;39575;1
12673;Calle Las Alturas Edif. 185 Apt. 78;8508;0
12674;Entrada Quisqueya Edif. 150 Apt. 131;9926;0
12675;Calle Flor De Libertad Edif. 38 Apt. 55;36409;0
12676;Calle Jerusalén Edif. 14 Apt. 77;31723;0
12677;Génesis Edif. 2 Apt. 10;13083;0
12678;Calle Manzana 38 Edif. 102 Apt. 181;38513;1
12679;Beltran Edif. 106 Apt. 166;27958;0
12680;Calle Peña Gomez Edif. 9 Apt. 167;5700;0
12681;Calle Fernando Arturo Soto Edif. 82 Apt. 53;31280;0
12682;Calle J Edif. 69 Apt. 34;13400;1
12683;Avenida Gustavo Mejía Ricart Edif. 14 Apt. 118;23622;0
12684;Respaldo Padre Betancourt Edif. 103 Apt. 2;19670;1
12685;Paseo Del Palmas Edif. 177 Apt. 81;39032;1
12686;Calle Juan Luis Franco Bido Edif. 6 Apt. 5;31946;1
12687;Caonabo Edif. 18 Apt. 159;13664;1
12688;Avenida 26 De Enero Edif. 173 Apt. 25;37161;1
12689;Calle Jardines Escondidos Edif. 144 Apt. 23;20529;1
12690;Alberto Peguero Edif. 130 Apt. 84;15789;1
12691;Calle Yolanda Guzman Edif. 28 Apt. 52;24989;0
12692;Proyecto 14 Edif. 152 Apt. 182;10633;0
12693;Boulevard De Sans Souci Edif. 139 Apt. 36;13357;1
12694;Calle 19 Edif. 170 Apt. 59;38743;1
12695;Avenida José Amado Soler Edif. 65 Apt. 74;30279;1
12696;Fdco. De Navarrete Edif. 114 Apt. 54;32083;0
12697;Yolandaguzman Edif. 77 Apt. 190;1932;1
12698;Calle 34 Edif. 154 Apt. 53;1467;0
12699;Salida Aviadores Edif. 46 Apt. 76;6640;0
12700;Calle 24 De Abril Edif. 69 Apt. 135;13170;0
12701;Calle Leonardo Da Vinci Edif. 33 Apt. 21;15626;0
12702;Calle J Edif. 118 Apt. 58;10040;0
